female;village;village_lang;year_of_birth;azerikum;avar;rus;archi;lak;aghul;azeri;lezgi;chirag;tabassaran;kum;mehweb;dargwa;rutul;tsakhur;georgian;uzbe;kajtag;chechen;botlikh;shukty;tsudakhar;mugi;adyghe;gapshima;osetin;armenian;andi;rikvani;zilo;mekegi;ingush;close_multiling_list;personal;multiling;multiling_withoutrus;close_multiling;far_multiling;far_multiling_list
0;darvag;azeri;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;darvag;azeri;1960;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1961;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1961;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;darvag;azeri;1961;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;darvag;azeri;1962;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;0;0;0;0;
0;darvag;azeri;1963;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;darvag;azeri;1963;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;darvag;azeri;1964;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1965;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;darvag;azeri;1966;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1966;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1966;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;darvag;azeri;1966;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;darvag;azeri;1971;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;darvag;azeri;1972;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;darvag;azeri;1973;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;darvag;azeri;1973;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1973;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;darvag;azeri;1974;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1974;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1974;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1975;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1975;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1976;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1976;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1977;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1977;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;darvag;azeri;1979;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1980;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1980;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;darvag;azeri;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;darvag;azeri;1982;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;darvag;azeri;1983;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1985;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;darvag;azeri;1985;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;darvag;azeri;1986;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1986;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1987;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;darvag;azeri;1988;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1989;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;darvag;azeri;1989;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;darvag;azeri;1992;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;darvag;azeri;1994;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;darvag;azeri;1996;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1997;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;darvag;azeri;1997;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;1998;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;2000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;darvag;azeri;2001;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;yersi;azeri;1864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;0;0;0;0;
0;yersi;azeri;1870;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;3;2;1;1;kum
1;yersi;azeri;1878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1889;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1903;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;1;1;1;0;
1;yersi;azeri;1905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1909;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1912;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1913;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
1;yersi;azeri;1913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1914;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;1;0;0;0;
1;yersi;azeri;1916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;0;0;0;0;
1;yersi;azeri;1917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1918;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;2;1;1;kum
0;yersi;azeri;1918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1920;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;0;1;kum
1;yersi;azeri;1921;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;1;0;1;kum
0;yersi;azeri;1923;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1928;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1928;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1929;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;0;1;lak
0;yersi;azeri;1929;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;0;0;0;0;
0;yersi;azeri;1930;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1930;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1930;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1930;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1931;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1931;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;yersi;azeri;1931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1931;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
0;yersi;azeri;1932;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1933;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1934;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
1;yersi;azeri;1935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;0;0;0;0;
1;yersi;azeri;1936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
0;yersi;azeri;1938;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;1;0;0;0;
1;yersi;azeri;1938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1938;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1938;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;6;5;1;4;aghul,avar,dargwa,lezgi
0;yersi;azeri;1938;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
0;yersi;azeri;1940;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;2;1;1;0;
1;yersi;azeri;1940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;0;0;0;0;
1;yersi;azeri;1940;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1941;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1942;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;yersi;azeri;1944;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1945;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;3;2;1;1;kum
1;yersi;azeri;1947;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;1;0;
0;yersi;azeri;1948;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;yersi;azeri;1949;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;2;1;1;0;
0;yersi;azeri;1949;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;2;1;0;0;0;
0;yersi;azeri;1950;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
0;yersi;azeri;1950;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
0;yersi;azeri;1950;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;1;0;0;0;
1;yersi;azeri;1951;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;1;1;0;0;0;
1;yersi;azeri;1951;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;azeri,tabassaran,kajtag;0;2;1;0;1;kum
